zipcode,price,bedrooms,bathrooms,sqft_living,city,state,county
48202.0,175000.0,1.0,1.0,483.0,Detroit,Michigan,Wayne
48202.0,339900.0,4.0,3.0,1936.0,Detroit,Michigan,Wayne
48202.0,200000.0,1.0,1.0,644.0,Detroit,Michigan,Wayne
48202.0,225000.0,1.0,2.0,910.0,Detroit,Michigan,Wayne
48202.0,375000.0,2.0,2.0,1102.0,Detroit,Michigan,Wayne
48202.0,199999.0,2.0,1.0,758.0,Detroit,Michigan,Wayne
48202.0,264900.0,1.0,1.0,776.0,Detroit,Michigan,Wayne
48202.0,2500000.0,7.0,6.0,11103.0,Detroit,Michigan,Wayne
48203.0,150000.0,3.0,3.0,1751.0,Highland Park,Michigan,Wayne
48203.0,14500.0,3.0,1.0,1038.0,Highland Park,Michigan,Wayne
48203.0,40000.0,3.0,1.0,1122.0,Highland Park,Michigan,Wayne
48203.0,62000.0,3.0,1.0,954.0,Highland Park,Michigan,Wayne
48203.0,35000.0,3.0,1.0,1289.0,Highland Park,Michigan,Wayne
48203.0,74500.0,2.0,1.0,704.0,Highland Park,Michigan,Wayne
48203.0,95000.0,3.0,1.0,877.0,Highland Park,Michigan,Wayne
48203.0,95000.0,3.0,1.0,1152.0,Highland Park,Michigan,Wayne
48203.0,770000.0,6.0,5.0,4389.0,Highland Park,Michigan,Wayne
48203.0,112000.0,3.0,1.0,1785.0,Highland Park,Michigan,Wayne
48203.0,59900.0,4.0,2.0,1552.0,Highland Park,Michigan,Wayne
48203.0,39999.0,3.0,1.0,1009.0,Highland Park,Michigan,Wayne
48203.0,24900.0,3.0,1.0,929.0,Highland Park,Michigan,Wayne
48203.0,89900.0,3.0,1.0,988.0,Highland Park,Michigan,Wayne
48203.0,65000.0,3.0,1.0,928.0,Highland Park,Michigan,Wayne
48204.0,20000.0,5.0,3.0,1900.0,Detroit,Michigan,Wayne
48204.0,79000.0,3.0,1.0,1403.0,Detroit,Michigan,Wayne
48204.0,75500.0,3.0,2.0,933.0,Detroit,Michigan,Wayne
48204.0,15000.0,3.0,2.0,1364.0,Detroit,Michigan,Wayne
48204.0,90000.0,3.0,1.0,1032.0,Detroit,Michigan,Wayne
48204.0,95000.0,3.0,2.0,1358.0,Detroit,Michigan,Wayne
48204.0,63000.0,3.0,1.0,872.0,Detroit,Michigan,Wayne
48204.0,48000.0,4.0,1.0,1140.0,Detroit,Michigan,Wayne
48204.0,103000.0,3.0,1.0,1125.0,Detroit,Michigan,Wayne
48204.0,89900.0,4.0,3.0,2064.0,Detroit,Michigan,Wayne
48204.0,130000.0,3.0,2.0,1658.0,Detroit,Michigan,Wayne
48204.0,70000.0,3.0,1.0,1224.0,Detroit,Michigan,Wayne
48204.0,120000.0,3.0,1.0,1642.0,Detroit,Michigan,Wayne
48204.0,55000.0,2.0,1.0,878.0,Detroit,Michigan,Wayne
48204.0,65000.0,3.0,1.0,1158.0,Detroit,Michigan,Wayne
48204.0,90000.0,3.0,2.0,1417.0,Detroit,Michigan,Wayne
48204.0,135000.0,3.0,2.0,1372.0,Detroit,Michigan,Wayne
48204.0,95000.0,3.0,1.0,1413.0,Detroit,Michigan,Wayne
48204.0,20000.0,2.0,1.0,900.0,Detroit,Michigan,Wayne
48204.0,127500.0,3.0,2.0,1270.0,Detroit,Michigan,Wayne
48204.0,280000.0,4.0,3.0,2150.0,Detroit,Michigan,Wayne
48204.0,49999.0,2.0,2.0,1174.0,Detroit,Michigan,Wayne
48204.0,79900.0,4.0,3.0,2566.0,Detroit,Michigan,Wayne
48204.0,79999.0,3.0,3.0,1549.0,Detroit,Michigan,Wayne
48205.0,17000.0,3.0,1.0,1216.0,Detroit,Michigan,Wayne
48205.0,27950.0,2.0,1.0,1209.0,Detroit,Michigan,Wayne
48205.0,85000.0,3.0,1.0,1099.0,Detroit,Michigan,Wayne
48205.0,55000.0,3.0,2.0,1602.0,Detroit,Michigan,Wayne
48205.0,64000.0,2.0,1.0,773.0,Detroit,Michigan,Wayne
48205.0,34900.0,2.0,1.0,988.0,Detroit,Michigan,Wayne
48205.0,35000.0,3.0,1.0,1321.0,Detroit,Michigan,Wayne
48205.0,58000.0,3.0,1.0,923.0,Detroit,Michigan,Wayne
48205.0,79000.0,3.0,1.0,886.0,Detroit,Michigan,Wayne
48205.0,125000.0,3.0,2.0,985.0,Detroit,Michigan,Wayne
48205.0,95000.0,3.0,1.0,1150.0,Detroit,Michigan,Wayne
48205.0,28000.0,3.0,1.0,995.0,Detroit,Michigan,Wayne
48205.0,35000.0,3.0,1.0,840.0,Detroit,Michigan,Wayne
48205.0,55000.0,3.0,1.0,1278.0,Detroit,Michigan,Wayne
48205.0,15000.0,3.0,1.0,881.0,Detroit,Michigan,Wayne
48205.0,24900.0,3.0,1.0,876.0,Detroit,Michigan,Wayne
48205.0,50000.0,3.0,1.0,1132.0,Detroit,Michigan,Wayne
48205.0,59000.0,3.0,2.0,1044.0,Detroit,Michigan,Wayne
48205.0,25000.0,3.0,1.0,1018.0,Detroit,Michigan,Wayne
48205.0,25000.0,3.0,1.0,1062.0,Detroit,Michigan,Wayne
48205.0,55000.0,3.0,1.0,962.0,Detroit,Michigan,Wayne
48205.0,29900.0,2.0,1.0,719.0,Detroit,Michigan,Wayne
48205.0,75000.0,2.0,1.0,725.0,Detroit,Michigan,Wayne
48205.0,19900.0,2.0,1.0,653.0,Detroit,Michigan,Wayne
48205.0,95000.0,3.0,2.0,1408.0,Detroit,Michigan,Wayne
48205.0,45000.0,3.0,1.0,978.0,Detroit,Michigan,Wayne
48205.0,74900.0,3.0,3.0,1142.0,Detroit,Michigan,Wayne
48205.0,95000.0,3.0,2.0,1000.0,Detroit,Michigan,Wayne
48205.0,52500.0,2.0,1.0,763.0,Detroit,Michigan,Wayne
48205.0,47500.0,2.0,1.0,1005.0,Detroit,Michigan,Wayne
48205.0,86900.0,3.0,2.0,1296.0,Detroit,Michigan,Wayne
48205.0,40000.0,2.0,1.0,1042.0,Detroit,Michigan,Wayne
48205.0,109900.0,4.0,2.0,1550.0,Detroit,Michigan,Wayne
48205.0,49900.0,2.0,1.0,725.0,Detroit,Michigan,Wayne
48205.0,69900.0,3.0,2.0,1300.0,Detroit,Michigan,Wayne
48205.0,95000.0,3.0,2.0,1480.0,Detroit,Michigan,Wayne
48205.0,99900.0,3.0,1.0,1100.0,Detroit,Michigan,Wayne
48205.0,100000.0,3.0,2.0,1922.0,Detroit,Michigan,Wayne
48205.0,75000.0,3.0,1.0,852.0,Detroit,Michigan,Wayne
48205.0,52500.0,2.0,2.0,737.0,Detroit,Michigan,Wayne
48205.0,59900.0,3.0,1.0,993.0,Detroit,Michigan,Wayne
48205.0,60000.0,3.0,1.0,1169.0,Detroit,Michigan,Wayne
48205.0,100000.0,4.0,2.0,1600.0,Detroit,Michigan,Wayne
48205.0,80000.0,3.0,1.0,1220.0,Detroit,Michigan,Wayne
48205.0,89990.0,3.0,1.0,968.0,Detroit,Michigan,Wayne
48205.0,44950.0,3.0,1.0,981.0,Detroit,Michigan,Wayne
48205.0,52900.0,2.0,1.0,837.0,Detroit,Michigan,Wayne
48206.0,699000.0,4.0,4.0,4320.0,Detroit,Michigan,Wayne
48206.0,482900.0,6.0,5.0,3980.0,Detroit,Michigan,Wayne
48206.0,638000.0,7.0,5.0,3618.0,Detroit,Michigan,Wayne
48206.0,399000.0,4.0,4.0,3292.0,Detroit,Michigan,Wayne
48206.0,199900.0,3.0,2.0,1758.0,Detroit,Michigan,Wayne
48206.0,515000.0,5.0,4.0,3720.0,Detroit,Michigan,Wayne
48206.0,615000.0,5.0,5.0,3433.0,Detroit,Michigan,Wayne
48206.0,80000.0,3.0,1.0,1406.0,Detroit,Michigan,Wayne
48206.0,139900.0,3.0,2.0,1626.0,Detroit,Michigan,Wayne
48206.0,100000.0,5.0,2.0,2576.0,Detroit,Michigan,Wayne
48206.0,195000.0,3.0,1.0,1283.0,Detroit,Michigan,Wayne
48206.0,220000.0,8.0,4.0,3638.0,Detroit,Michigan,Wayne
48206.0,125000.0,4.0,2.0,1457.0,Detroit,Michigan,Wayne
48206.0,195000.0,3.0,1.0,1172.0,Detroit,Michigan,Wayne
48206.0,109500.0,3.0,2.0,1550.0,Detroit,Michigan,Wayne
48206.0,397500.0,2.0,3.0,1326.0,Detroit,Michigan,Wayne
48206.0,149000.0,4.0,4.0,2342.0,Detroit,Michigan,Wayne
48206.0,52000.0,2.0,1.0,1008.0,Detroit,Michigan,Wayne
48206.0,518000.0,5.0,4.0,2091.0,Detroit,Michigan,Wayne
48206.0,219000.0,3.0,1.0,1152.0,Detroit,Michigan,Wayne
48206.0,197000.0,4.0,1.0,1470.0,Detroit,Michigan,Wayne
48206.0,499900.0,6.0,4.0,3344.0,Detroit,Michigan,Wayne
48207.0,359900.0,2.0,2.0,1917.0,Detroit,Michigan,Wayne
48207.0,160000.0,1.0,1.0,829.0,Detroit,Michigan,Wayne
48207.0,165000.0,3.0,2.0,1830.0,Detroit,Michigan,Wayne
48207.0,11000.0,1.0,1.0,880.0,Detroit,Michigan,Wayne
48207.0,679900.0,3.0,2.0,1450.0,Detroit,Michigan,Wayne
48207.0,365000.0,3.0,3.0,1796.0,Detroit,Michigan,Wayne
48207.0,99900.0,2.0,1.0,898.0,Detroit,Michigan,Wayne
48207.0,315000.0,4.0,3.0,2064.0,Detroit,Michigan,Wayne
48207.0,199900.0,1.0,1.0,890.0,Detroit,Michigan,Wayne
48207.0,140000.0,2.0,2.0,1400.0,Detroit,Michigan,Wayne
48207.0,449000.0,3.0,2.0,1400.0,Detroit,Michigan,Wayne
48207.0,17000.0,1.0,1.0,880.0,Detroit,Michigan,Wayne
48207.0,135000.0,2.0,1.0,1516.0,Detroit,Michigan,Wayne
48207.0,280000.0,2.0,2.0,1023.0,Detroit,Michigan,Wayne
48207.0,189000.0,4.0,3.0,1500.0,Detroit,Michigan,Wayne
48207.0,200000.0,2.0,1.0,2095.0,Detroit,Michigan,Wayne
48207.0,199900.0,1.0,1.0,690.0,Detroit,Michigan,Wayne
48207.0,119900.0,3.0,2.0,1478.0,Detroit,Michigan,Wayne
48207.0,85000.0,2.0,2.0,1320.0,Detroit,Michigan,Wayne
48207.0,119000.0,2.0,2.0,972.0,Detroit,Michigan,Wayne
48207.0,55000.0,1.0,1.0,700.0,Detroit,Michigan,Wayne
48207.0,275000.0,1.0,1.0,1350.0,Detroit,Michigan,Wayne
48207.0,310000.0,2.0,2.0,1269.0,Detroit,Michigan,Wayne
48208.0,349090.0,2.0,3.0,1331.0,Detroit,Michigan,Wayne
48208.0,89900.0,4.0,2.0,1344.0,Detroit,Michigan,Wayne
48208.0,64900.0,4.0,2.0,1503.0,Detroit,Michigan,Wayne
48208.0,175000.0,5.0,2.0,2293.0,Detroit,Michigan,Wayne
48209.0,110000.0,2.0,1.0,711.0,Detroit,Michigan,Wayne
48209.0,349900.0,4.0,2.0,2480.0,Detroit,Michigan,Wayne
48209.0,60000.0,2.0,2.0,1170.0,Detroit,Michigan,Wayne
48209.0,154000.0,3.0,2.0,1196.0,Detroit,Michigan,Wayne
48209.0,134900.0,4.0,1.0,1079.0,Detroit,Michigan,Wayne
48209.0,214900.0,3.0,1.0,1496.0,Detroit,Michigan,Wayne
48209.0,124900.0,5.0,2.0,1607.0,Detroit,Michigan,Wayne
48209.0,225900.0,3.0,2.0,1448.0,Detroit,Michigan,Wayne
48210.0,140000.0,1.0,2.0,969.0,Detroit,Michigan,Wayne
48210.0,63000.0,3.0,1.0,1242.0,Detroit,Michigan,Wayne
48210.0,185000.0,3.0,3.0,1221.0,Detroit,Michigan,Wayne
48210.0,69900.0,3.0,1.0,1008.0,Detroit,Michigan,Wayne
48210.0,100000.0,3.0,1.0,1160.0,Detroit,Michigan,Wayne
48210.0,119999.0,4.0,1.0,898.0,Detroit,Michigan,Wayne
48211.0,450000.0,2.0,2.0,1695.0,Detroit,Michigan,Wayne
48211.0,425000.0,2.0,2.0,1484.0,Detroit,Michigan,Wayne
48212.0,180000.0,4.0,2.0,1204.0,Hamtramck,Michigan,Wayne
48212.0,74900.0,3.0,2.0,1062.0,Hamtramck,Michigan,Wayne
48212.0,95000.0,2.0,1.0,792.0,Hamtramck,Michigan,Wayne
48212.0,39900.0,2.0,1.0,886.0,Hamtramck,Michigan,Wayne
48212.0,224900.0,5.0,2.0,1160.0,Hamtramck,Michigan,Wayne
48212.0,249900.0,7.0,2.0,1751.0,Hamtramck,Michigan,Wayne
48212.0,30000.0,3.0,1.0,870.0,Hamtramck,Michigan,Wayne
48213.0,115000.0,3.0,2.0,1628.0,Detroit,Michigan,Wayne
48213.0,85000.0,6.0,2.0,1992.0,Detroit,Michigan,Wayne
48213.0,107000.0,3.0,2.0,1192.0,Detroit,Michigan,Wayne
48213.0,34900.0,3.0,1.0,1149.0,Detroit,Michigan,Wayne
48213.0,65000.0,2.0,1.0,1500.0,Detroit,Michigan,Wayne
48213.0,65000.0,3.0,2.0,1209.0,Detroit,Michigan,Wayne
48213.0,46900.0,3.0,2.0,1144.0,Detroit,Michigan,Wayne
48213.0,99900.0,3.0,1.0,1495.0,Detroit,Michigan,Wayne
48213.0,35000.0,3.0,1.0,1063.0,Detroit,Michigan,Wayne
48213.0,10999.0,3.0,1.0,1111.0,Detroit,Michigan,Wayne
48213.0,59000.0,2.0,1.0,1172.0,Detroit,Michigan,Wayne
48213.0,240000.0,4.0,3.0,2319.0,Detroit,Michigan,Wayne
48213.0,85000.0,4.0,1.0,1419.0,Detroit,Michigan,Wayne
48213.0,30000.0,2.0,1.0,977.0,Detroit,Michigan,Wayne
48213.0,35000.0,3.0,2.0,1325.0,Detroit,Michigan,Wayne
48213.0,21500.0,3.0,1.0,1436.0,Detroit,Michigan,Wayne
48213.0,114500.0,3.0,2.0,1300.0,Detroit,Michigan,Wayne
48213.0,149900.0,4.0,2.0,1607.0,Detroit,Michigan,Wayne
48214.0,10000.0,4.0,2.0,1584.0,Detroit,Michigan,Wayne
48214.0,215000.0,2.0,2.0,1142.0,Detroit,Michigan,Wayne
48214.0,289900.0,4.0,2.0,1502.0,Detroit,Michigan,Wayne
48214.0,64000.0,3.0,1.0,1474.0,Detroit,Michigan,Wayne
48214.0,289000.0,4.0,3.0,1625.0,Detroit,Michigan,Wayne
48214.0,34999.0,2.0,1.0,898.0,Detroit,Michigan,Wayne
48214.0,59900.0,1.0,1.0,625.0,Detroit,Michigan,Wayne
48214.0,30000.0,3.0,2.0,1286.0,Detroit,Michigan,Wayne
48214.0,42500.0,3.0,1.0,1181.0,Detroit,Michigan,Wayne
48214.0,59900.0,1.0,1.0,625.0,Detroit,Michigan,Wayne
48214.0,525000.0,7.0,4.0,3322.0,Detroit,Michigan,Wayne
48214.0,299900.0,5.0,3.0,2424.0,Detroit,Michigan,Wayne
48214.0,18500.0,4.0,2.0,1401.0,Detroit,Michigan,Wayne
48214.0,829000.0,7.0,5.0,4900.0,Detroit,Michigan,Wayne
48214.0,25000.0,4.0,2.0,1528.0,Detroit,Michigan,Wayne
48214.0,59000.0,1.0,1.0,751.0,Detroit,Michigan,Wayne
48214.0,65000.0,4.0,2.0,1396.0,Detroit,Michigan,Wayne
48214.0,375000.0,4.0,2.0,1629.0,Detroit,Michigan,Wayne
48214.0,40000.0,3.0,1.0,1149.0,Detroit,Michigan,Wayne
48214.0,65000.0,4.0,2.0,1288.0,Detroit,Michigan,Wayne
48214.0,69000.0,1.0,2.0,540.0,Detroit,Michigan,Wayne
48214.0,21500.0,5.0,2.0,1224.0,Detroit,Michigan,Wayne
48214.0,79900.0,5.0,4.0,3250.0,Detroit,Michigan,Wayne
48214.0,360000.0,3.0,3.0,2540.0,Detroit,Michigan,Wayne
48214.0,13000.0,3.0,1.0,1132.0,Detroit,Michigan,Wayne
48214.0,359900.0,3.0,2.0,2230.0,Detroit,Michigan,Wayne
48214.0,10000.0,3.0,1.0,1152.0,Detroit,Michigan,Wayne
48214.0,64900.0,4.0,2.0,2008.0,Detroit,Michigan,Wayne
48214.0,465000.0,5.0,3.0,1921.0,Detroit,Michigan,Wayne
48215.0,225000.0,4.0,2.0,1462.0,Detroit,Michigan,Wayne
48215.0,295000.0,3.0,2.0,1565.0,Detroit,Michigan,Wayne
48215.0,45000.0,4.0,1.0,1825.0,Detroit,Michigan,Wayne
48215.0,50000.0,5.0,2.0,1392.0,Detroit,Michigan,Wayne
48215.0,145000.0,3.0,1.0,1328.0,Detroit,Michigan,Wayne
48215.0,179000.0,3.0,1.0,1410.0,Detroit,Michigan,Wayne
48215.0,135000.0,3.0,2.0,1510.0,Detroit,Michigan,Wayne
48215.0,11000.0,2.0,1.0,536.0,Detroit,Michigan,Wayne
48216.0,599000.0,2.0,3.0,1588.0,Detroit,Michigan,Wayne
48216.0,99900.0,4.0,2.0,1642.0,Detroit,Michigan,Wayne
48217.0,89000.0,3.0,1.0,1025.0,Detroit,Michigan,Wayne
48217.0,69000.0,3.0,1.0,1100.0,Detroit,Michigan,Wayne
48219.0,82000.0,3.0,1.0,999.0,Detroit,Michigan,Wayne
48219.0,57000.0,3.0,1.0,1231.0,Detroit,Michigan,Wayne
48219.0,30000.0,2.0,1.0,759.0,Detroit,Michigan,Wayne
48219.0,22900.0,2.0,1.0,770.0,Detroit,Michigan,Wayne
48219.0,70000.0,2.0,1.0,810.0,Detroit,Michigan,Wayne
48219.0,79900.0,3.0,1.0,1092.0,Detroit,Michigan,Wayne
48219.0,145000.0,3.0,21.0,1194.0,Detroit,Michigan,Wayne
48219.0,205000.0,3.0,3.0,2174.0,Detroit,Michigan,Wayne
48219.0,180000.0,3.0,2.0,1789.0,Detroit,Michigan,Wayne
48219.0,109900.0,3.0,2.0,1095.0,Detroit,Michigan,Wayne
48219.0,95000.0,3.0,1.0,864.0,Detroit,Michigan,Wayne
48219.0,69900.0,3.0,1.0,1142.0,Detroit,Michigan,Wayne
48219.0,111000.0,3.0,1.0,1448.0,Detroit,Michigan,Wayne
48219.0,99900.0,3.0,1.0,1016.0,Detroit,Michigan,Wayne
48219.0,124900.0,3.0,2.0,1095.0,Detroit,Michigan,Wayne
48219.0,49000.0,3.0,2.0,1014.0,Detroit,Michigan,Wayne
48219.0,106000.0,3.0,2.0,1174.0,Detroit,Michigan,Wayne
48219.0,82500.0,3.0,1.0,968.0,Detroit,Michigan,Wayne
48219.0,170000.0,3.0,2.0,1062.0,Detroit,Michigan,Wayne
48219.0,145000.0,3.0,2.0,1065.0,Detroit,Michigan,Wayne
48219.0,144900.0,3.0,2.0,961.0,Detroit,Michigan,Wayne
48219.0,114900.0,3.0,1.0,912.0,Detroit,Michigan,Wayne
48219.0,140000.0,3.0,2.0,1400.0,Detroit,Michigan,Wayne
48219.0,285000.0,12.0,6.0,4647.0,Detroit,Michigan,Wayne
48219.0,60000.0,3.0,1.0,1300.0,Detroit,Michigan,Wayne
48219.0,129900.0,3.0,2.0,1101.0,Detroit,Michigan,Wayne
48219.0,165000.0,3.0,2.0,1459.0,Detroit,Michigan,Wayne
48219.0,95000.0,3.0,1.0,1328.0,Detroit,Michigan,Wayne
48219.0,89900.0,3.0,1.0,904.0,Detroit,Michigan,Wayne
48219.0,87900.0,2.0,2.0,946.0,Detroit,Michigan,Wayne
48219.0,14700.0,3.0,1.0,1025.0,Detroit,Michigan,Wayne
48219.0,299999.0,4.0,3.0,2200.0,Detroit,Michigan,Wayne
48219.0,87500.0,3.0,1.0,1208.0,Detroit,Michigan,Wayne
48219.0,99500.0,3.0,1.0,1034.0,Detroit,Michigan,Wayne
48219.0,249999.0,3.0,2.0,1800.0,Detroit,Michigan,Wayne
48219.0,48000.0,2.0,1.0,800.0,Detroit,Michigan,Wayne
48219.0,79900.0,3.0,1.0,924.0,Detroit,Michigan,Wayne
48219.0,129900.0,3.0,2.0,1062.0,Detroit,Michigan,Wayne
48219.0,119900.0,3.0,1.0,1200.0,Detroit,Michigan,Wayne
48219.0,125000.0,3.0,1.0,1200.0,Detroit,Michigan,Wayne
48219.0,20000.0,3.0,1.0,1202.0,Detroit,Michigan,Wayne
48219.0,40000.0,3.0,2.0,1029.0,Detroit,Michigan,Wayne
48219.0,55000.0,3.0,1.0,1008.0,Detroit,Michigan,Wayne
48219.0,69900.0,4.0,1.0,1096.0,Detroit,Michigan,Wayne
48219.0,19900.0,2.0,1.0,540.0,Detroit,Michigan,Wayne
48219.0,164900.0,3.0,2.0,1428.0,Detroit,Michigan,Wayne
48219.0,65000.0,3.0,2.0,1250.0,Detroit,Michigan,Wayne
48219.0,29900.0,3.0,1.0,784.0,Detroit,Michigan,Wayne
48219.0,69700.0,3.0,1.0,972.0,Detroit,Michigan,Wayne
48219.0,90000.0,8.0,2.0,1243.0,Detroit,Michigan,Wayne
48219.0,89000.0,3.0,2.0,1675.0,Detroit,Michigan,Wayne
48219.0,115000.0,3.0,2.0,1395.0,Detroit,Michigan,Wayne
48219.0,74900.0,3.0,1.0,1048.0,Detroit,Michigan,Wayne
48219.0,65500.0,3.0,2.0,1048.0,Detroit,Michigan,Wayne
48219.0,239900.0,4.0,3.0,1630.0,Detroit,Michigan,Wayne
48219.0,67000.0,4.0,2.0,1204.0,Detroit,Michigan,Wayne
48219.0,40300.0,3.0,1.0,1000.0,Detroit,Michigan,Wayne
48219.0,155500.0,3.0,2.0,1132.0,Detroit,Michigan,Wayne
48219.0,195000.0,4.0,2.0,1419.0,Detroit,Michigan,Wayne
48219.0,40000.0,3.0,1.0,966.0,Detroit,Michigan,Wayne
48219.0,58500.0,3.0,2.0,1319.0,Detroit,Michigan,Wayne
48221.0,55000.0,3.0,1.0,1033.0,Detroit,Michigan,Wayne
48221.0,364900.0,5.0,5.0,3079.0,Detroit,Michigan,Wayne
48221.0,155900.0,3.0,1.0,1296.0,Detroit,Michigan,Wayne
48221.0,525000.0,6.0,4.0,3447.0,Detroit,Michigan,Wayne
48221.0,67000.0,2.0,1.0,733.0,Detroit,Michigan,Wayne
48221.0,254900.0,3.0,2.0,1652.0,Detroit,Michigan,Wayne
48221.0,235000.0,3.0,2.0,1600.0,Detroit,Michigan,Wayne
48221.0,250000.0,4.0,2.0,1823.0,Detroit,Michigan,Wayne
48221.0,63000.0,3.0,2.0,804.0,Detroit,Michigan,Wayne
48221.0,195000.0,3.0,2.0,1656.0,Detroit,Michigan,Wayne
48221.0,115000.0,3.0,1.0,1300.0,Detroit,Michigan,Wayne
48221.0,83500.0,4.0,1.0,1324.0,Detroit,Michigan,Wayne
48221.0,99900.0,4.0,2.0,1296.0,Detroit,Michigan,Wayne
48221.0,95000.0,3.0,1.0,1056.0,Detroit,Michigan,Wayne
48221.0,199000.0,3.0,2.0,1900.0,Detroit,Michigan,Wayne
48221.0,205000.0,4.0,2.0,1739.0,Detroit,Michigan,Wayne
48221.0,100000.0,5.0,2.0,1316.0,Detroit,Michigan,Wayne
48221.0,249900.0,4.0,3.0,1891.0,Detroit,Michigan,Wayne
48221.0,129900.0,4.0,3.0,1810.0,Detroit,Michigan,Wayne
48221.0,119900.0,3.0,2.0,1454.0,Detroit,Michigan,Wayne
48221.0,99999.0,3.0,1.0,865.0,Detroit,Michigan,Wayne
48221.0,115000.0,4.0,2.0,1807.0,Detroit,Michigan,Wayne
48221.0,139990.0,3.0,1.0,1375.0,Detroit,Michigan,Wayne
48221.0,164900.0,3.0,1.0,1052.0,Detroit,Michigan,Wayne
48221.0,285000.0,3.0,3.0,1875.0,Detroit,Michigan,Wayne
48221.0,116600.0,3.0,2.0,1864.0,Detroit,Michigan,Wayne
48221.0,80000.0,3.0,1.0,1152.0,Detroit,Michigan,Wayne
48221.0,129900.0,3.0,2.0,1506.0,Detroit,Michigan,Wayne
48221.0,164900.0,3.0,1.0,1659.0,Detroit,Michigan,Wayne
48221.0,339900.0,4.0,4.0,2600.0,Detroit,Michigan,Wayne
48221.0,129900.0,3.0,2.0,1595.0,Detroit,Michigan,Wayne
48221.0,129900.0,3.0,1.0,1560.0,Detroit,Michigan,Wayne
48221.0,289900.0,4.0,3.0,2190.0,Detroit,Michigan,Wayne
48221.0,294900.0,4.0,3.0,2424.0,Detroit,Michigan,Wayne
48221.0,120000.0,3.0,1.0,1591.0,Detroit,Michigan,Wayne
48221.0,79900.0,3.0,2.0,980.0,Detroit,Michigan,Wayne
48221.0,99000.0,3.0,2.0,1498.0,Detroit,Michigan,Wayne
48221.0,112000.0,3.0,1.0,1400.0,Detroit,Michigan,Wayne
48221.0,152000.0,5.0,2.0,1764.0,Detroit,Michigan,Wayne
48221.0,339000.0,4.0,3.0,2743.0,Detroit,Michigan,Wayne
48221.0,689900.0,4.0,4.0,3200.0,Detroit,Michigan,Wayne
48221.0,405000.0,4.0,3.0,2352.0,Detroit,Michigan,Wayne
48221.0,100000.0,3.0,2.0,1416.0,Detroit,Michigan,Wayne
48221.0,134900.0,3.0,2.0,1784.0,Detroit,Michigan,Wayne
48221.0,168900.0,4.0,2.0,1800.0,Detroit,Michigan,Wayne
48221.0,375000.0,3.0,3.0,2285.0,Detroit,Michigan,Wayne
48221.0,79000.0,2.0,1.0,946.0,Detroit,Michigan,Wayne
48221.0,112000.0,3.0,1.0,930.0,Detroit,Michigan,Wayne
48221.0,279900.0,6.0,2.0,2808.0,Detroit,Michigan,Wayne
48221.0,150000.0,4.0,2.0,1827.0,Detroit,Michigan,Wayne
48221.0,149000.0,3.0,1.0,1156.0,Detroit,Michigan,Wayne
48221.0,460000.0,5.0,4.0,2620.0,Detroit,Michigan,Wayne
48221.0,259000.0,3.0,2.0,1830.0,Detroit,Michigan,Wayne
48221.0,109900.0,2.0,1.0,835.0,Detroit,Michigan,Wayne
48221.0,225000.0,5.0,3.0,2778.0,Detroit,Michigan,Wayne
48221.0,54500.0,3.0,1.0,1049.0,Detroit,Michigan,Wayne
48221.0,42000.0,3.0,1.0,879.0,Detroit,Michigan,Wayne
48221.0,215000.0,5.0,3.0,2613.0,Detroit,Michigan,Wayne
48221.0,120000.0,5.0,2.0,1535.0,Detroit,Michigan,Wayne
48221.0,160000.0,4.0,2.0,1493.0,Detroit,Michigan,Wayne
48221.0,164300.0,3.0,2.0,1145.0,Detroit,Michigan,Wayne
48221.0,149900.0,3.0,2.0,1534.0,Detroit,Michigan,Wayne
48221.0,269900.0,3.0,3.0,2120.0,Detroit,Michigan,Wayne
48221.0,129900.0,3.0,1.0,1020.0,Detroit,Michigan,Wayne
48221.0,219000.0,3.0,2.0,1638.0,Detroit,Michigan,Wayne
48221.0,95000.0,3.0,1.0,960.0,Detroit,Michigan,Wayne
48221.0,267500.0,4.0,3.0,1895.0,Detroit,Michigan,Wayne
48221.0,299000.0,5.0,5.0,2830.0,Detroit,Michigan,Wayne
48221.0,225000.0,3.0,3.0,1571.0,Detroit,Michigan,Wayne
48223.0,89800.0,3.0,1.0,1267.0,Detroit,Michigan,Wayne
48223.0,259900.0,3.0,3.0,2028.0,Detroit,Michigan,Wayne
48223.0,220000.0,4.0,2.0,1842.0,Detroit,Michigan,Wayne
48223.0,129000.0,3.0,2.0,920.0,Detroit,Michigan,Wayne
48223.0,130000.0,3.0,2.0,1269.0,Detroit,Michigan,Wayne
48223.0,40000.0,2.0,1.0,720.0,Detroit,Michigan,Wayne
48223.0,199900.0,3.0,1.0,1293.0,Detroit,Michigan,Wayne
48223.0,69900.0,2.0,1.0,733.0,Detroit,Michigan,Wayne
48223.0,185000.0,4.0,2.0,1234.0,Detroit,Michigan,Wayne
48223.0,89900.0,3.0,2.0,915.0,Detroit,Michigan,Wayne
48223.0,232900.0,3.0,2.0,1420.0,Detroit,Michigan,Wayne
48223.0,103900.0,3.0,2.0,1445.0,Detroit,Michigan,Wayne
48223.0,199000.0,3.0,2.0,1600.0,Detroit,Michigan,Wayne
48223.0,195000.0,2.0,2.0,904.0,Detroit,Michigan,Wayne
